,YYYY,State,COUNTY,FIPS_State,FIPS_County,FIPS_Combined,SubstanceName,DrugReports,TotalDrugReportsCounty,TotalDrugReportsState
50,2010,PA,ARMSTRONG,42,5,42005,Oxymorphone,2,344,89981
51,2010,PA,BEAVER,42,7,42007,Hydrocodone,9,625,89981
52,2010,PA,BERKS,42,11,42011,Fentanyl,1,2146,89981
53,2010,PA,BERKS,42,11,42011,Heroin,172,2146,89981
54,2010,PA,BLAIR,42,13,42013,Tramadol,1,662,89981
55,2010,PA,BRADFORD,42,15,42015,Buprenorphine,1,145,89981
56,2010,PA,BRADFORD,42,15,42015,Codeine,2,145,89981
57,2010,PA,BRADFORD,42,15,42015,Hydrocodone,13,145,89981
58,2010,PA,BRADFORD,42,15,42015,Morphine,4,145,89981
59,2010,PA,BUCKS,42,17,42017,Fentanyl,2,6140,89981
60,2010,PA,BUCKS,42,17,42017,Heroin,618,6140,89981
61,2010,PA,BUCKS,42,17,42017,Propoxyphene,3,6140,89981
62,2010,PA,BUCKS,42,17,42017,Tramadol,27,6140,89981
63,2010,PA,CAMBRIA,42,21,42021,Hydrocodone,13,483,89981
64,2010,PA,CHESTER,42,29,42029,Codeine,5,1979,89981
65,2010,PA,CLARION,42,31,42031,Buprenorphine,7,221,89981
66,2010,PA,CLARION,42,31,42031,Morphine,5,221,89981
67,2010,PA,CLEARFIELD,42,33,42033,Methadone,1,218,89981
68,2010,PA,CLINTON,42,35,42035,Propoxyphene,1,118,89981
69,2010,PA,CRAWFORD,42,39,42039,Methadone,1,433,89981
70,2010,PA,CUMBERLAND,42,41,42041,Oxycodone,5,310,89981
71,2010,PA,DELAWARE,42,45,42045,Methorphan,6,4534,89981
72,2010,PA,ELK,42,47,42047,Oxycodone,6,123,89981
73,2010,PA,ERIE,42,49,42049,Oxycodone,54,1570,89981
74,2010,PA,ERIE,42,49,42049,Oxymorphone,3,1570,89981
75,2010,PA,ADAMS,42,1,42001,Oxycodone,29,334,89981
76,2010,PA,BERKS,42,11,42011,Buprenorphine,6,2146,89981
77,2010,PA,BLAIR,42,13,42013,Codeine,1,662,89981
78,2010,PA,BUTLER,42,19,42019,Heroin,49,310,89981
79,2010,PA,BUTLER,42,19,42019,Methadone,1,310,89981
80,2010,PA,CAMBRIA,42,21,42021,Heroin,57,483,89981
81,2010,PA,CAMBRIA,42,21,42021,Methadone,10,483,89981
82,2010,PA,CARBON,42,25,42025,Oxycodone,3,209,89981
83,2010,PA,CLARION,42,31,42031,Oxycodone,1,221,89981
84,2010,PA,CLARION,42,31,42031,Oxymorphone,1,221,89981
85,2010,PA,CLEARFIELD,42,33,42033,Hydrocodone,14,218,89981
86,2010,PA,COLUMBIA,42,37,42037,Oxycodone,3,131,89981
87,2010,PA,CRAWFORD,42,39,42039,Hydrocodone,15,433,89981
88,2010,PA,CRAWFORD,42,39,42039,Oxycodone,14,433,89981
89,2010,PA,DAUPHIN,42,43,42043,Buprenorphine,7,2575,89981
90,2010,PA,DAUPHIN,42,43,42043,Hydrocodone,27,2575,89981
91,2010,PA,DELAWARE,42,45,42045,Codeine,12,4534,89981
92,2010,PA,DELAWARE,42,45,42045,Morphine,15,4534,89981
93,2010,PA,DELAWARE,42,45,42045,Pethidine,1,4534,89981
94,2010,PA,ADAMS,42,1,42001,Heroin,14,334,89981
95,2010,PA,ALLEGHENY,42,3,42003,Buprenorphine,236,8500,89981
96,2010,PA,ARMSTRONG,42,5,42005,Hydrocodone,3,344,89981
97,2010,PA,BEAVER,42,7,42007,Heroin,87,625,89981
98,2010,PA,BEAVER,42,7,42007,Methadone,1,625,89981
99,2010,PA,BERKS,42,11,42011,Hydrocodone,13,2146,89981
100,2010,PA,BERKS,42,11,42011,Oxycodone,26,2146,89981
101,2010,PA,BLAIR,42,13,42013,Fentanyl,1,662,89981
102,2010,PA,BLAIR,42,13,42013,Heroin,103,662,89981
103,2010,PA,BLAIR,42,13,42013,Hydrocodone,17,662,89981
104,2010,PA,BLAIR,42,13,42013,Methadone,11,662,89981
105,2010,PA,BUCKS,42,17,42017,Hydrocodone,63,6140,89981
106,2010,PA,CAMBRIA,42,21,42021,Fentanyl,1,483,89981
107,2010,PA,CAMBRIA,42,21,42021,Hydromorphone,2,483,89981
108,2010,PA,CARBON,42,25,42025,Buprenorphine,3,209,89981
109,2010,PA,CENTRE,42,27,42027,Fentanyl,2,1028,89981
110,2010,PA,CHESTER,42,29,42029,Methadone,9,1979,89981
111,2010,PA,CLEARFIELD,42,33,42033,Heroin,29,218,89981
112,2010,PA,CLINTON,42,35,42035,Heroin,8,118,89981
113,2010,PA,CLINTON,42,35,42035,Methadone,1,118,89981
114,2010,PA,CRAWFORD,42,39,42039,Buprenorphine,3,433,89981
115,2010,PA,CUMBERLAND,42,41,42041,Buprenorphine,6,310,89981
116,2010,PA,DELAWARE,42,45,42045,Fentanyl,3,4534,89981
117,2010,PA,DELAWARE,42,45,42045,Hydromorphone,2,4534,89981
118,2010,PA,DELAWARE,42,45,42045,Methadone,29,4534,89981
119,2010,PA,ADAMS,42,1,42001,Hydromorphone,1,334,89981
120,2010,PA,ALLEGHENY,42,3,42003,Dihydrocodeine,1,8500,89981
121,2010,PA,ALLEGHENY,42,3,42003,Methorphan,2,8500,89981
122,2010,PA,ALLEGHENY,42,3,42003,Oxymorphone,16,8500,89981
123,2010,PA,BEAVER,42,7,42007,Buprenorphine,6,625,89981
124,2010,PA,BEAVER,42,7,42007,Morphine,1,625,89981
125,2010,PA,BEDFORD,42,9,42009,Heroin,34,150,89981
126,2010,PA,BLAIR,42,13,42013,Buprenorphine,18,662,89981
127,2010,PA,BLAIR,42,13,42013,Morphine,14,662,89981
128,2010,PA,BRADFORD,42,15,42015,Heroin,33,145,89981
129,2010,PA,BUCKS,42,17,42017,Buprenorphine,120,6140,89981
130,2010,PA,BUCKS,42,17,42017,Morphine,27,6140,89981
131,2010,PA,BUTLER,42,19,42019,Buprenorphine,12,310,89981
132,2010,PA,BUTLER,42,19,42019,Morphine,2,310,89981
133,2010,PA,CAMBRIA,42,21,42021,Propoxyphene,3,483,89981
134,2010,PA,CAMERON,42,23,42023,Hydrocodone,1,7,89981
135,2010,PA,CENTRE,42,27,42027,Oxycodone,23,1028,89981
136,2010,PA,CHESTER,42,29,42029,Buprenorphine,11,1979,89981
137,2010,PA,CLARION,42,31,42031,Hydrocodone,3,221,89981
138,2010,PA,CLEARFIELD,42,33,42033,Tramadol,1,218,89981
139,2010,PA,COLUMBIA,42,37,42037,Hydrocodone,4,131,89981
140,2010,PA,DAUPHIN,42,43,42043,Oxycodone,37,2575,89981
141,2010,PA,DAUPHIN,42,43,42043,Oxymorphone,2,2575,89981
142,2010,PA,DELAWARE,42,45,42045,Oxycodone,337,4534,89981
143,2010,PA,DELAWARE,42,45,42045,Oxymorphone,6,4534,89981
144,2010,PA,ELK,42,47,42047,Heroin,2,123,89981
145,2010,PA,ADAMS,42,1,42001,Buprenorphine,2,334,89981
146,2010,PA,ADAMS,42,1,42001,Hydrocodone,1,334,89981
147,2010,PA,ALLEGHENY,42,3,42003,Hydrocodone,198,8500,89981
148,2010,PA,ALLEGHENY,42,3,42003,Tramadol,16,8500,89981
149,2010,PA,ARMSTRONG,42,5,42005,Heroin,96,344,89981
150,2010,PA,ARMSTRONG,42,5,42005,Propoxyphene,1,344,89981
151,2010,PA,BEAVER,42,7,42007,Oxycodone,16,625,89981
152,2010,PA,BEAVER,42,7,42007,Propoxyphene,1,625,89981
153,2010,PA,BLAIR,42,13,42013,Oxycodone,64,662,89981
154,2010,PA,BLAIR,42,13,42013,Oxymorphone,1,662,89981
155,2010,PA,BUCKS,42,17,42017,Oxycodone,506,6140,89981
156,2010,PA,BUCKS,42,17,42017,Oxymorphone,1,6140,89981
157,2010,PA,BUTLER,42,19,42019,Hydrocodone,6,310,89981
158,2010,PA,CARBON,42,25,42025,Methadone,3,209,89981
159,2010,PA,CENTRE,42,27,42027,Hydrocodone,5,1028,89981
160,2010,PA,CHESTER,42,29,42029,Hydromorphone,1,1979,89981
161,2010,PA,CLINTON,42,35,42035,Buprenorphine,1,118,89981
162,2010,PA,CLINTON,42,35,42035,Hydrocodone,1,118,89981
163,2010,PA,CRAWFORD,42,39,42039,Hydromorphone,2,433,89981
164,2010,PA,CUMBERLAND,42,41,42041,Fentanyl,1,310,89981
165,2010,PA,CUMBERLAND,42,41,42041,Hydrocodone,2,310,89981
166,2010,PA,ELK,42,47,42047,Methadone,1,123,89981
167,2010,PA,ERIE,42,49,42049,Heroin,62,1570,89981
168,2010,PA,ERIE,42,49,42049,Propoxyphene,1,1570,89981
169,2010,PA,ERIE,42,49,42049,Tramadol,1,1570,89981
170,2010,PA,ADAMS,42,1,42001,Fentanyl,2,334,89981
171,2010,PA,ALLEGHENY,42,3,42003,Codeine,2,8500,89981
172,2010,PA,ALLEGHENY,42,3,42003,Heroin,2592,8500,89981
173,2010,PA,ALLEGHENY,42,3,42003,Methadone,34,8500,89981
174,2010,PA,ARMSTRONG,42,5,42005,Buprenorphine,16,344,89981
175,2010,PA,ARMSTRONG,42,5,42005,Morphine,1,344,89981
176,2010,PA,BEDFORD,42,9,42009,Oxycodone,3,150,89981
177,2010,PA,BRADFORD,42,15,42015,Oxycodone,22,145,89981
178,2010,PA,BUCKS,42,17,42017,Meperidine,4,6140,89981
179,2010,PA,CAMBRIA,42,21,42021,Buprenorphine,14,483,89981
180,2010,PA,CAMBRIA,42,21,42021,Morphine,10,483,89981
181,2010,PA,CARBON,42,25,42025,Hydrocodone,5,209,89981
182,2010,PA,CENTRE,42,27,42027,Codeine,1,1028,89981
183,2010,PA,CENTRE,42,27,42027,Heroin,23,1028,89981
184,2010,PA,CHESTER,42,29,42029,Morphine,3,1979,89981
185,2010,PA,CLEARFIELD,42,33,42033,Fentanyl,1,218,89981
186,2010,PA,CLEARFIELD,42,33,42033,Hydromorphone,1,218,89981
187,2010,PA,CRAWFORD,42,39,42039,Heroin,6,433,89981
188,2010,PA,CUMBERLAND,42,41,42041,Heroin,32,310,89981
189,2010,PA,DAUPHIN,42,43,42043,Heroin,266,2575,89981
190,2010,PA,DAUPHIN,42,43,42043,Methadone,12,2575,89981
191,2010,PA,DELAWARE,42,45,42045,Heroin,344,4534,89981
192,2010,PA,DELAWARE,42,45,42045,Propoxyphene,5,4534,89981
193,2010,PA,ELK,42,47,42047,Codeine,1,123,89981
194,2010,PA,FAYETTE,42,51,42051,Heroin,67,859,89981
195,2010,PA,FAYETTE,42,51,42051,Methadone,4,859,89981
196,2010,PA,FRANKLIN,42,55,42055,Heroin,41,755,89981
197,2010,PA,FULTON,42,57,42057,Codeine,1,122,89981
198,2010,PA,FULTON,42,57,42057,Oxycodone,18,122,89981
199,2010,PA,GREENE,42,59,42059,Oxycodone,3,179,89981
200,2010,PA,HUNTINGDON,42,61,42061,Oxycodone,18,174,89981
201,2010,PA,HUNTINGDON,42,61,42061,Oxymorphone,1,174,89981
202,2010,PA,INDIANA,42,63,42063,Hydrocodone,5,604,89981
203,2010,PA,JEFFERSON,42,65,42065,Buprenorphine,4,200,89981
204,2010,PA,LACKAWANNA,42,69,42069,Morphine,3,1123,89981
205,2010,PA,LANCASTER,42,71,42071,Morphine,4,1683,89981
206,2010,PA,LEBANON,42,75,42075,Codeine,1,648,89981
207,2010,PA,LEHIGH,42,77,42077,Hydrocodone,8,2385,89981
208,2010,PA,FAYETTE,42,51,42051,Hydrocodone,42,859,89981
209,2010,PA,FAYETTE,42,51,42051,Tramadol,1,859,89981
210,2010,PA,FRANKLIN,42,55,42055,Hydrocodone,9,755,89981
211,2010,PA,GREENE,42,59,42059,Buprenorphine,5,179,89981
212,2010,PA,HUNTINGDON,42,61,42061,Buprenorphine,6,174,89981
213,2010,PA,INDIANA,42,63,42063,Heroin,159,604,89981
214,2010,PA,JEFFERSON,42,65,42065,Hydrocodone,7,200,89981
215,2010,PA,JEFFERSON,42,65,42065,Oxycodone,8,200,89981
216,2010,PA,JEFFERSON,42,65,42065,Oxymorphone,1,200,89981
217,2010,PA,LANCASTER,42,71,42071,Fentanyl,1,1683,89981
218,2010,PA,LANCASTER,42,71,42071,Propoxyphene,2,1683,89981
219,2010,PA,LAWRENCE,42,73,42073,Methadone,4,301,89981
220,2010,PA,LEBANON,42,75,42075,Morphine,1,648,89981
221,2010,PA,LEHIGH,42,77,42077,Heroin,346,2385,89981
222,2010,PA,LEHIGH,42,77,42077,Propoxyphene,1,2385,89981
223,2010,PA,FAYETTE,42,51,42051,Hydromorphone,2,859,89981
224,2010,PA,HUNTINGDON,42,61,42061,Hydrocodone,2,174,89981
225,2010,PA,JEFFERSON,42,65,42065,Heroin,47,200,89981
226,2010,PA,JUNIATA,42,67,42067,Oxycodone,1,40,89981
227,2010,PA,LANCASTER,42,71,42071,Heroin,273,1683,89981
228,2010,PA,LANCASTER,42,71,42071,Oxycodone,49,1683,89981
229,2010,PA,LAWRENCE,42,73,42073,Tramadol,1,301,89981
230,2010,PA,LEBANON,42,75,42075,Buprenorphine,6,648,89981
231,2010,PA,LUZERNE,42,79,42079,Methadone,1,1448,89981
232,2010,PA,LYCOMING,42,81,42081,Oxycodone,15,683,89981
233,2010,PA,MCKEAN,42,83,42083,Buprenorphine,8,272,89981
234,2010,PA,FOREST,42,53,42053,Oxycodone,1,23,89981
235,2010,PA,FRANKLIN,42,55,42055,Hydromorphone,2,755,89981
236,2010,PA,HUNTINGDON,42,61,42061,Heroin,33,174,89981
237,2010,PA,LACKAWANNA,42,69,42069,Oxycodone,27,1123,89981
238,2010,PA,LANCASTER,42,71,42071,Hydromorphone,2,1683,89981
239,2010,PA,LEBANON,42,75,42075,Heroin,41,648,89981
240,2010,PA,LEBANON,42,75,42075,Methadone,1,648,89981
241,2010,PA,LEHIGH,42,77,42077,Buprenorphine,16,2385,89981
242,2010,PA,LEHIGH,42,77,42077,Codeine,1,2385,89981
243,2010,PA,LEHIGH,42,77,42077,Morphine,2,2385,89981
244,2010,PA,MCKEAN,42,83,42083,Fentanyl,3,272,89981
245,2010,PA,MCKEAN,42,83,42083,Heroin,3,272,89981
246,2010,PA,MCKEAN,42,83,42083,Propoxyphene,4,272,89981
247,2010,PA,MERCER,42,85,42085,Buprenorphine,3,357,89981
248,2010,PA,ERIE,42,49,42049,Buprenorphine,20,1570,89981
249,2010,PA,ERIE,42,49,42049,Morphine,13,1570,89981
250,2010,PA,FAYETTE,42,51,42051,Morphine,4,859,89981
251,2010,PA,FRANKLIN,42,55,42055,Buprenorphine,17,755,89981
252,2010,PA,FRANKLIN,42,55,42055,Morphine,4,755,89981
253,2010,PA,FULTON,42,57,42057,Buprenorphine,6,122,89981
254,2010,PA,FULTON,42,57,42057,Fentanyl,1,122,89981
255,2010,PA,FULTON,42,57,42057,Morphine,1,122,89981
256,2010,PA,GREENE,42,59,42059,Hydrocodone,4,179,89981
257,2010,PA,INDIANA,42,63,42063,Buprenorphine,7,604,89981
258,2010,PA,INDIANA,42,63,42063,Morphine,2,604,89981
259,2010,PA,JEFFERSON,42,65,42065,Codeine,1,200,89981
260,2010,PA,JUNIATA,42,67,42067,Heroin,2,40,89981
261,2010,PA,LACKAWANNA,42,69,42069,Hydrocodone,32,1123,89981
262,2010,PA,LANCASTER,42,71,42071,Codeine,3,1683,89981
263,2010,PA,ELK,42,47,42047,Buprenorphine,11,123,89981
264,2010,PA,ELK,42,47,42047,Hydrocodone,3,123,89981
265,2010,PA,FAYETTE,42,51,42051,Buprenorphine,17,859,89981
266,2010,PA,FAYETTE,42,51,42051,Codeine,2,859,89981
267,2010,PA,FAYETTE,42,51,42051,Propoxyphene,1,859,89981
268,2010,PA,GREENE,42,59,42059,Morphine,1,179,89981
269,2010,PA,HUNTINGDON,42,61,42061,Morphine,2,174,89981
270,2010,PA,INDIANA,42,63,42063,Oxycodone,20,604,89981
271,2010,PA,INDIANA,42,63,42063,Oxymorphone,2,604,89981
272,2010,PA,JUNIATA,42,67,42067,Buprenorphine,3,40,89981
273,2010,PA,LANCASTER,42,71,42071,Hydrocodone,33,1683,89981
274,2010,PA,LAWRENCE,42,73,42073,Oxycodone,77,301,89981
275,2010,PA,LEHIGH,42,77,42077,Oxycodone,26,2385,89981
276,2010,PA,ERIE,42,49,42049,Hydrocodone,42,1570,89981
277,2010,PA,FAYETTE,42,51,42051,Oxycodone,45,859,89981
278,2010,PA,FAYETTE,42,51,42051,Oxymorphone,7,859,89981
279,2010,PA,FAYETTE,42,51,42051,Pethidine,2,859,89981
280,2010,PA,FOREST,42,53,42053,Heroin,3,23,89981
281,2010,PA,FRANKLIN,42,55,42055,Codeine,2,755,89981
282,2010,PA,FRANKLIN,42,55,42055,Methorphan,1,755,89981
283,2010,PA,FRANKLIN,42,55,42055,Oxycodone,29,755,89981
284,2010,PA,FULTON,42,57,42057,Heroin,2,122,89981
285,2010,PA,JEFFERSON,42,65,42065,Morphine,1,200,89981
286,2010,PA,LACKAWANNA,42,69,42069,Buprenorphine,22,1123,89981
287,2010,PA,LACKAWANNA,42,69,42069,Propoxyphene,1,1123,89981
288,2010,PA,LANCASTER,42,71,42071,Buprenorphine,14,1683,89981
289,2010,PA,LAWRENCE,42,73,42073,Buprenorphine,4,301,89981
290,2010,PA,LAWRENCE,42,73,42073,Heroin,12,301,89981
291,2010,PA,LEBANON,42,75,42075,Hydrocodone,5,648,89981
292,2010,PA,LEHIGH,42,77,42077,Methadone,6,2385,89981
293,2010,PA,FRANKLIN,42,55,42055,Methadone,7,755,89981
294,2010,PA,FULTON,42,57,42057,Hydrocodone,5,122,89981
295,2010,PA,GREENE,42,59,42059,Heroin,66,179,89981
296,2010,PA,GREENE,42,59,42059,Methadone,1,179,89981
297,2010,PA,JEFFERSON,42,65,42065,Methadone,1,200,89981
298,2010,PA,LACKAWANNA,42,69,42069,Fentanyl,1,1123,89981
299,2010,PA,LACKAWANNA,42,69,42069,Heroin,394,1123,89981
300,2010,PA,LACKAWANNA,42,69,42069,Methadone,5,1123,89981
301,2010,PA,LANCASTER,42,71,42071,Methadone,2,1683,89981
302,2010,PA,LAWRENCE,42,73,42073,Hydrocodone,7,301,89981
303,2010,PA,LEBANON,42,75,42075,Oxycodone,13,648,89981
304,2010,PA,LEHIGH,42,77,42077,Hydromorphone,1,2385,89981
305,2010,PA,LUZERNE,42,79,42079,Oxycodone,26,1448,89981
306,2010,PA,LUZERNE,42,79,42079,Buprenorphine,20,1448,89981
307,2010,PA,LUZERNE,42,79,42079,Codeine,1,1448,89981
308,2010,PA,LYCOMING,42,81,42081,Codeine,3,683,89981
309,2010,PA,LYCOMING,42,81,42081,Morphine,3,683,89981
310,2010,PA,MERCER,42,85,42085,Methadone,2,357,89981
311,2010,PA,MONROE,42,89,42089,Hydrocodone,6,737,89981
312,2010,PA,MONROE,42,89,42089,Morphine,3,737,89981
313,2010,PA,MONTGOMERY,42,91,42091,Morphine,1,369,89981
314,2010,PA,MONTOUR,42,93,42093,Heroin,1,13,89981
315,2010,PA,MONTOUR,42,93,42093,Methadone,1,13,89981
316,2010,PA,NORTHAMPTON,42,95,42095,Hydrocodone,14,2009,89981
317,2010,PA,NORTHUMBERLAND,42,97,42097,Oxycodone,3,164,89981
318,2010,PA,PHILADELPHIA,42,101,42101,Alphaprodine,1,33513,89981
319,2010,PA,PHILADELPHIA,42,101,42101,Hydrocodone,194,33513,89981
320,2010,PA,PIKE,42,103,42103,Oxycodone,13,144,89981
321,2010,PA,LUZERNE,42,79,42079,Hydrocodone,9,1448,89981
322,2010,PA,LUZERNE,42,79,42079,Morphine,4,1448,89981
323,2010,PA,LYCOMING,42,81,42081,Buprenorphine,5,683,89981
324,2010,PA,LYCOMING,42,81,42081,Hydrocodone,3,683,89981
325,2010,PA,LYCOMING,42,81,42081,Propoxyphene,1,683,89981
326,2010,PA,MERCER,42,85,42085,Oxycodone,27,357,89981
327,2010,PA,MONROE,42,89,42089,Buprenorphine,7,737,89981
328,2010,PA,MONROE,42,89,42089,Codeine,2,737,89981
329,2010,PA,MONTGOMERY,42,91,42091,Buprenorphine,4,369,89981
330,2010,PA,NORTHUMBERLAND,42,97,42097,Methadone,1,164,89981
331,2010,PA,LUZERNE,42,79,42079,Heroin,382,1448,89981
332,2010,PA,LUZERNE,42,79,42079,Propoxyphene,2,1448,89981
333,2010,PA,MCKEAN,42,83,42083,Hydrocodone,14,272,89981
334,2010,PA,MCKEAN,42,83,42083,Oxycodone,24,272,89981
335,2010,PA,MERCER,42,85,42085,Heroin,10,357,89981
336,2010,PA,MIFFLIN,42,87,42087,Buprenorphine,6,141,89981
337,2010,PA,MONROE,42,89,42089,Oxycodone,37,737,89981
338,2010,PA,MONTGOMERY,42,91,42091,Oxycodone,13,369,89981
339,2010,PA,NORTHAMPTON,42,95,42095,Oxycodone,32,2009,89981
340,2010,PA,NORTHUMBERLAND,42,97,42097,Fentanyl,1,164,89981
341,2010,PA,PHILADELPHIA,42,101,42101,Fentanyl,7,33513,89981
342,2010,PA,PHILADELPHIA,42,101,42101,Morphine,44,33513,89981
343,2010,PA,PIKE,42,103,42103,Fentanyl,2,144,89981
344,2010,PA,POTTER,42,105,42105,Fentanyl,2,147,89981
345,2010,PA,POTTER,42,105,42105,Methadone,1,147,89981
346,2010,PA,MCKEAN,42,83,42083,Morphine,19,272,89981
347,2010,PA,MCKEAN,42,83,42083,Tramadol,1,272,89981
348,2010,PA,MIFFLIN,42,87,42087,Oxycodone,6,141,89981
349,2010,PA,MONROE,42,89,42089,Methadone,5,737,89981
350,2010,PA,NORTHUMBERLAND,42,97,42097,Morphine,2,164,89981
351,2010,PA,PERRY,42,99,42099,Heroin,11,160,89981
352,2010,PA,PHILADELPHIA,42,101,42101,Acetylcodeine,1,33513,89981
353,2010,PA,PHILADELPHIA,42,101,42101,Hydromorphone,4,33513,89981
354,2010,PA,PIKE,42,103,42103,Hydrocodone,3,144,89981
355,2010,PA,SCHUYLKILL,42,107,42107,Hydrocodone,24,733,89981
356,2010,PA,SOMERSET,42,111,42111,Oxycodone,8,187,89981
357,2010,PA,MERCER,42,85,42085,Oxymorphone,1,357,89981
358,2010,PA,MIFFLIN,42,87,42087,Morphine,1,141,89981
359,2010,PA,MONROE,42,89,42089,Heroin,88,737,89981
360,2010,PA,MONROE,42,89,42089,Propoxyphene,1,737,89981
361,2010,PA,NORTHAMPTON,42,95,42095,Heroin,343,2009,89981
362,2010,PA,NORTHUMBERLAND,42,97,42097,Buprenorphine,4,164,89981
363,2010,PA,PERRY,42,99,42099,Hydrocodone,20,160,89981
364,2010,PA,PERRY,42,99,42099,Methadone,2,160,89981
365,2010,PA,PHILADELPHIA,42,101,42101,Buprenorphine,164,33513,89981
366,2010,PA,PHILADELPHIA,42,101,42101,Meperidine,2,33513,89981
367,2010,PA,SCHUYLKILL,42,107,42107,Codeine,1,733,89981
368,2010,PA,MERCER,42,85,42085,Codeine,2,357,89981
369,2010,PA,MERCER,42,85,42085,Hydrocodone,18,357,89981
370,2010,PA,MIFFLIN,42,87,42087,Heroin,5,141,89981
371,2010,PA,MONTGOMERY,42,91,42091,Heroin,83,369,89981
372,2010,PA,MONTGOMERY,42,91,42091,Propoxyphene,1,369,89981
373,2010,PA,NORTHAMPTON,42,95,42095,Methadone,4,2009,89981
374,2010,PA,NORTHUMBERLAND,42,97,42097,Hydrocodone,5,164,89981
375,2010,PA,PERRY,42,99,42099,Oxycodone,9,160,89981
376,2010,PA,PHILADELPHIA,42,101,42101,Methadone,116,33513,89981
377,2010,PA,POTTER,42,105,42105,Buprenorphine,3,147,89981
378,2010,PA,POTTER,42,105,42105,Codeine,2,147,89981
379,2010,PA,POTTER,42,105,42105,Hydrocodone,4,147,89981
380,2010,PA,POTTER,42,105,42105,Morphine,5,147,89981
381,2010,PA,SCHUYLKILL,42,107,42107,Oxycodone,26,733,89981
382,2010,PA,SCHUYLKILL,42,107,42107,Propoxyphene,1,733,89981
383,2010,PA,SOMERSET,42,111,42111,Heroin,34,187,89981
