,YYYY,State,COUNTY,FIPS_State,FIPS_County,FIPS_Combined,SubstanceName,DrugReports,TotalDrugReportsCounty,TotalDrugReportsState
3234,2016,PA,INDIANA,42,63,42063,Tramadol,1,298,72376
3235,2016,PA,BUCKS,42,17,42017,4-Fluoroisobutyryl fentanyl,1,447,72376
3236,2016,PA,BUCKS,42,17,42017,Oxycodone,21,447,72376
3237,2016,PA,BUTLER,42,19,42019,Hydrocodone,1,400,72376
3238,2016,PA,BUTLER,42,19,42019,Oxymorphone,3,400,72376
3239,2016,PA,CAMBRIA,42,21,42021,4-Fluoroisobutyryl fentanyl,5,721,72376
3240,2016,PA,CAMBRIA,42,21,42021,Heroin,345,721,72376
3241,2016,PA,CAMBRIA,42,21,42021,Methadone,1,721,72376
3242,2016,PA,CARBON,42,25,42025,Fentanyl,9,213,72376
3243,2016,PA,CENTRE,42,27,42027,Fentanyl,9,533,72376
3244,2016,PA,CENTRE,42,27,42027,Tramadol,2,533,72376
3245,2016,PA,CLEARFIELD,42,33,42033,Oxycodone,2,178,72376
3246,2016,PA,CRAWFORD,42,39,42039,Acetyl fentanyl,1,645,72376
3247,2016,PA,CRAWFORD,42,39,42039,Hydromorphone,1,645,72376
3248,2016,PA,CRAWFORD,42,39,42039,Tramadol,4,645,72376
3249,2016,PA,DAUPHIN,42,43,42043,Furanyl fentanyl,44,2178,72376
3250,2016,PA,DELAWARE,42,45,42045,Furanyl fentanyl,3,5364,72376
3251,2016,PA,ELK,42,47,42047,Fentanyl,4,82,72376
3252,2016,PA,ERIE,42,49,42049,Heroin,181,1387,72376
3253,2016,PA,FRANKLIN,42,55,42055,Heroin,96,407,72376
3254,2016,PA,FULTON,42,57,42057,Heroin,4,30,72376
3255,2016,PA,CENTRE,42,27,42027,Morphine,1,533,72376
3256,2016,PA,CHESTER,42,29,42029,Hydromorphone,2,1521,72376
3257,2016,PA,CHESTER,42,29,42029,Methadone,5,1521,72376
3258,2016,PA,CLEARFIELD,42,33,42033,Heroin,21,178,72376
3259,2016,PA,CLINTON,42,35,42035,Buprenorphine,13,155,72376
3260,2016,PA,CUMBERLAND,42,41,42041,Furanyl fentanyl,1,103,72376
3261,2016,PA,DELAWARE,42,45,42045,Acetyl fentanyl,2,5364,72376
3262,2016,PA,DELAWARE,42,45,42045,Fentanyl,143,5364,72376
3263,2016,PA,DELAWARE,42,45,42045,Heroin,847,5364,72376
3264,2016,PA,ERIE,42,49,42049,Buprenorphine,16,1387,72376
3265,2016,PA,ERIE,42,49,42049,Hydrocodone,14,1387,72376
3266,2016,PA,ERIE,42,49,42049,Tramadol,2,1387,72376
3267,2016,PA,FAYETTE,42,51,42051,Methorphan,1,825,72376
3268,2016,PA,FOREST,42,53,42053,Heroin,3,14,72376
3269,2016,PA,FULTON,42,57,42057,Buprenorphine,1,30,72376
3270,2016,PA,GREENE,42,59,42059,Heroin,20,204,72376
3271,2016,PA,GREENE,42,59,42059,Methadone,1,204,72376
3272,2016,PA,CRAWFORD,42,39,42039,Heroin,47,645,72376
3273,2016,PA,CUMBERLAND,42,41,42041,4-Fluoroisobutyryl fentanyl,1,103,72376
3274,2016,PA,CUMBERLAND,42,41,42041,Heroin,12,103,72376
3275,2016,PA,DELAWARE,42,45,42045,Buprenorphine,134,5364,72376
3276,2016,PA,ELK,42,47,42047,Heroin,32,82,72376
3277,2016,PA,ERIE,42,49,42049,Fentanyl,47,1387,72376
3278,2016,PA,ERIE,42,49,42049,Morphine,5,1387,72376
3279,2016,PA,FAYETTE,42,51,42051,Hydrocodone,17,825,72376
3280,2016,PA,FAYETTE,42,51,42051,Tramadol,3,825,72376
3281,2016,PA,FRANKLIN,42,55,42055,Tramadol,6,407,72376
3282,2016,PA,GREENE,42,59,42059,Furanyl fentanyl,1,204,72376
3283,2016,PA,JEFFERSON,42,65,42065,Oxycodone,1,60,72376
3284,2016,PA,CAMBRIA,42,21,42021,Fentanyl,47,721,72376
3285,2016,PA,CAMBRIA,42,21,42021,Furanyl fentanyl,8,721,72376
3286,2016,PA,CHESTER,42,29,42029,Fentanyl,36,1521,72376
3287,2016,PA,CHESTER,42,29,42029,Heroin,269,1521,72376
3288,2016,PA,CLARION,42,31,42031,Fentanyl,2,125,72376
3289,2016,PA,CLARION,42,31,42031,Heroin,11,125,72376
3290,2016,PA,CLEARFIELD,42,33,42033,Buprenorphine,7,178,72376
3291,2016,PA,COLUMBIA,42,37,42037,Fentanyl,11,392,72376
3292,2016,PA,COLUMBIA,42,37,42037,Heroin,56,392,72376
3293,2016,PA,CRAWFORD,42,39,42039,Buprenorphine,12,645,72376
3294,2016,PA,CRAWFORD,42,39,42039,Hydrocodone,19,645,72376
3295,2016,PA,CRAWFORD,42,39,42039,Morphine,9,645,72376
3296,2016,PA,DAUPHIN,42,43,42043,3-Methylfentanyl,1,2178,72376
3297,2016,PA,DAUPHIN,42,43,42043,4-Fluoroisobutyryl fentanyl,18,2178,72376
3298,2016,PA,DAUPHIN,42,43,42043,Buprenorphine,15,2178,72376
3299,2016,PA,DAUPHIN,42,43,42043,Codeine,1,2178,72376
3300,2016,PA,DAUPHIN,42,43,42043,Morphine,5,2178,72376
3301,2016,PA,DELAWARE,42,45,42045,Morphine,16,5364,72376
3302,2016,PA,ELK,42,47,42047,Furanyl fentanyl,1,82,72376
3303,2016,PA,ERIE,42,49,42049,Methadone,2,1387,72376
3304,2016,PA,FRANKLIN,42,55,42055,Furanyl fentanyl,10,407,72376
3305,2016,PA,FAYETTE,42,51,42051,Fentanyl,20,825,72376
3306,2016,PA,FAYETTE,42,51,42051,Furanyl fentanyl,3,825,72376
3307,2016,PA,FAYETTE,42,51,42051,Hydromorphone,1,825,72376
3308,2016,PA,FRANKLIN,42,55,42055,Acetyl fentanyl,4,407,72376
3309,2016,PA,FRANKLIN,42,55,42055,Fentanyl,13,407,72376
3310,2016,PA,FRANKLIN,42,55,42055,Hydromorphone,2,407,72376
3311,2016,PA,FRANKLIN,42,55,42055,Methadone,1,407,72376
3312,2016,PA,GREENE,42,59,42059,Hydrocodone,4,204,72376
3313,2016,PA,HUNTINGDON,42,61,42061,Hydrocodone,1,133,72376
3314,2016,PA,INDIANA,42,63,42063,Fentanyl,7,298,72376
3315,2016,PA,JEFFERSON,42,65,42065,Heroin,12,60,72376
3316,2016,PA,LACKAWANNA,42,69,42069,Oxycodone,14,1171,72376
3317,2016,PA,GREENE,42,59,42059,Buprenorphine,13,204,72376
3318,2016,PA,INDIANA,42,63,42063,Oxycodone,11,298,72376
3319,2016,PA,LACKAWANNA,42,69,42069,Acetyl fentanyl,3,1171,72376
3320,2016,PA,LACKAWANNA,42,69,42069,Buprenorphine,17,1171,72376
3321,2016,PA,LACKAWANNA,42,69,42069,Morphine,3,1171,72376
3322,2016,PA,LANCASTER,42,71,42071,Hydromorphone,2,1722,72376
3323,2016,PA,LANCASTER,42,71,42071,Tramadol,10,1722,72376
3324,2016,PA,LAWRENCE,42,73,42073,Buprenorphine,1,244,72376
3325,2016,PA,LEBANON,42,75,42075,Heroin,306,1392,72376
3326,2016,PA,LEBANON,42,75,42075,Methadone,6,1392,72376
3327,2016,PA,LEHIGH,42,77,42077,4-Fluoroisobutyryl fentanyl,4,796,72376
3328,2016,PA,LEHIGH,42,77,42077,Codeine,1,796,72376
3329,2016,PA,LEHIGH,42,77,42077,Hydrocodone,5,796,72376
3330,2016,PA,LUZERNE,42,79,42079,3-Methylfentanyl,1,2340,72376
3331,2016,PA,LUZERNE,42,79,42079,Buprenorphine,44,2340,72376
3332,2016,PA,LUZERNE,42,79,42079,Butyryl fentanyl,1,2340,72376
3333,2016,PA,LUZERNE,42,79,42079,p-Fluorobutyryl fentanyl,1,2340,72376
3334,2016,PA,LYCOMING,42,81,42081,Hydrocodone,6,677,72376
3335,2016,PA,LYCOMING,42,81,42081,Tramadol,2,677,72376
3336,2016,PA,GREENE,42,59,42059,Morphine,1,204,72376
3337,2016,PA,INDIANA,42,63,42063,Furanyl fentanyl,2,298,72376
3338,2016,PA,JUNIATA,42,67,42067,Morphine,2,31,72376
3339,2016,PA,LACKAWANNA,42,69,42069,Butyryl fentanyl,4,1171,72376
3340,2016,PA,LANCASTER,42,71,42071,Furanyl fentanyl,24,1722,72376
3341,2016,PA,LEBANON,42,75,42075,Hydromorphone,2,1392,72376
3342,2016,PA,LEHIGH,42,77,42077,Fentanyl,21,796,72376
3343,2016,PA,LEHIGH,42,77,42077,Heroin,159,796,72376
3344,2016,PA,LUZERNE,42,79,42079,4-Fluoroisobutyryl fentanyl,2,2340,72376
3345,2016,PA,LUZERNE,42,79,42079,Codeine,2,2340,72376
3346,2016,PA,LUZERNE,42,79,42079,Morphine,7,2340,72376
3347,2016,PA,LYCOMING,42,81,42081,Buprenorphine,7,677,72376
3348,2016,PA,LYCOMING,42,81,42081,Codeine,4,677,72376
3349,2016,PA,LYCOMING,42,81,42081,Morphine,1,677,72376
3350,2016,PA,CHESTER,42,29,42029,Methorphan,3,1521,72376
3351,2016,PA,CLINTON,42,35,42035,3-Methylfentanyl,1,155,72376
3352,2016,PA,CLINTON,42,35,42035,Morphine,1,155,72376
3353,2016,PA,DAUPHIN,42,43,42043,Heroin,488,2178,72376
3354,2016,PA,DAUPHIN,42,43,42043,Methadone,1,2178,72376
3355,2016,PA,DELAWARE,42,45,42045,Oxycodone,338,5364,72376
3356,2016,PA,DELAWARE,42,45,42045,Oxymorphone,1,5364,72376
3357,2016,PA,ERIE,42,49,42049,Codeine,2,1387,72376
3358,2016,PA,ERIE,42,49,42049,Furanyl fentanyl,2,1387,72376
3359,2016,PA,FAYETTE,42,51,42051,Heroin,157,825,72376
3360,2016,PA,FAYETTE,42,51,42051,Valeryl fentanyl,1,825,72376
3361,2016,PA,FOREST,42,53,42053,Oxymorphone,1,14,72376
3362,2016,PA,GREENE,42,59,42059,Oxycodone,5,204,72376
3363,2016,PA,HUNTINGDON,42,61,42061,Buprenorphine,2,133,72376
3364,2016,PA,INDIANA,42,63,42063,Heroin,57,298,72376
3365,2016,PA,LACKAWANNA,42,69,42069,Fentanyl,88,1171,72376
3366,2016,PA,LANCASTER,42,71,42071,Fentanyl,51,1722,72376
3367,2016,PA,LANCASTER,42,71,42071,Morphine,8,1722,72376
3368,2016,PA,LANCASTER,42,71,42071,U-47700,1,1722,72376
3369,2016,PA,LEBANON,42,75,42075,4-Fluoroisobutyryl fentanyl,5,1392,72376
3370,2016,PA,LEHIGH,42,77,42077,Furanyl fentanyl,9,796,72376
3371,2016,PA,LUZERNE,42,79,42079,Acetyl fentanyl,5,2340,72376
3372,2016,PA,LYCOMING,42,81,42081,Furanyl fentanyl,15,677,72376
3373,2016,PA,MCKEAN,42,83,42083,Codeine,1,292,72376
3374,2016,PA,LACKAWANNA,42,69,42069,Heroin,389,1171,72376
3375,2016,PA,LACKAWANNA,42,69,42069,Methadone,1,1171,72376
3376,2016,PA,LANCASTER,42,71,42071,4-Fluoroisobutyryl fentanyl,6,1722,72376
3377,2016,PA,LANCASTER,42,71,42071,Heroin,557,1722,72376
3378,2016,PA,LAWRENCE,42,73,42073,Fentanyl,19,244,72376
3379,2016,PA,LEBANON,42,75,42075,Morphine,5,1392,72376
3380,2016,PA,LEHIGH,42,77,42077,Buprenorphine,7,796,72376
3381,2016,PA,LUZERNE,42,79,42079,Hydrocodone,9,2340,72376
3382,2016,PA,LUZERNE,42,79,42079,Oxycodone,28,2340,72376
3383,2016,PA,LYCOMING,42,81,42081,Propoxyphene,1,677,72376
3384,2016,PA,MCKEAN,42,83,42083,Buprenorphine,13,292,72376
3385,2016,PA,MERCER,42,85,42085,Hydrocodone,5,353,72376
3386,2016,PA,MIFFLIN,42,87,42087,Oxycodone,1,225,72376
3387,2016,PA,MONROE,42,89,42089,Furanyl fentanyl,5,653,72376
3388,2016,PA,NORTHAMPTON,42,95,42095,Fentanyl,25,706,72376
3389,2016,PA,NORTHAMPTON,42,95,42095,Methadone,1,706,72376
3390,2016,PA,NORTHUMBERLAND,42,97,42097,Heroin,56,258,72376
3391,2016,PA,HUNTINGDON,42,61,42061,Heroin,20,133,72376
3392,2016,PA,JUNIATA,42,67,42067,Oxycodone,2,31,72376
3393,2016,PA,LACKAWANNA,42,69,42069,Furanyl fentanyl,10,1171,72376
3394,2016,PA,LACKAWANNA,42,69,42069,p-Fluorobutyryl fentanyl,2,1171,72376
