,YYYY,State,COUNTY,FIPS_State,FIPS_County,FIPS_Combined,SubstanceName,DrugReports,TotalDrugReportsCounty,TotalDrugReportsState
1588,2013,PA,CAMBRIA,42,21,42021,Heroin,287,837,72096
1589,2013,PA,CAMBRIA,42,21,42021,Methadone,6,837,72096
1590,2013,PA,CAMERON,42,23,42023,Oxycodone,5,74,72096
1591,2013,PA,CARBON,42,25,42025,Heroin,51,349,72096
1592,2013,PA,CENTRE,42,27,42027,Hydromorphone,1,504,72096
1593,2013,PA,CHESTER,42,29,42029,Methadone,9,1436,72096
1594,2013,PA,CLEARFIELD,42,33,42033,Heroin,29,204,72096
1595,2013,PA,CLEARFIELD,42,33,42033,Tramadol,1,204,72096
1596,2013,PA,CRAWFORD,42,39,42039,Heroin,21,535,72096
1597,2013,PA,CUMBERLAND,42,41,42041,Buprenorphine,1,144,72096
1598,2013,PA,DAUPHIN,42,43,42043,Heroin,358,2066,72096
1599,2013,PA,DAUPHIN,42,43,42043,Tramadol,8,2066,72096
1600,2013,PA,CRAWFORD,42,39,42039,Hydrocodone,17,535,72096
1601,2013,PA,DAUPHIN,42,43,42043,Hydrocodone,17,2066,72096
1602,2013,PA,DAUPHIN,42,43,42043,Methadone,11,2066,72096
1603,2013,PA,DELAWARE,42,45,42045,Codeine,16,5031,72096
1604,2013,PA,DELAWARE,42,45,42045,Methorphan,6,5031,72096
1605,2013,PA,DELAWARE,42,45,42045,Oxycodone,444,5031,72096
1606,2013,PA,DELAWARE,42,45,42045,Oxymorphone,1,5031,72096
1607,2013,PA,ELK,42,47,42047,Hydrocodone,1,44,72096
1608,2013,PA,ELK,42,47,42047,Oxycodone,5,44,72096
1609,2013,PA,FAYETTE,42,51,42051,Buprenorphine,29,897,72096
1610,2013,PA,FAYETTE,42,51,42051,Propoxyphene,1,897,72096
1611,2013,PA,FRANKLIN,42,55,42055,Buprenorphine,10,598,72096
1612,2013,PA,INDIANA,42,63,42063,Oxycodone,9,225,72096
1620,2013,PA,ADAMS,42,1,42001,Hydrocodone,6,308,72096
1621,2013,PA,ADAMS,42,1,42001,Propoxyphene,1,308,72096
1622,2013,PA,ALLEGHENY,42,3,42003,Fentanyl,5,8585,72096
1623,2013,PA,ALLEGHENY,42,3,42003,Heroin,3279,8585,72096
1624,2013,PA,ALLEGHENY,42,3,42003,Methadone,24,8585,72096
1625,2013,PA,ARMSTRONG,42,5,42005,Heroin,57,148,72096
1626,2013,PA,BEAVER,42,7,42007,Oxycodone,10,501,72096
1627,2013,PA,BEAVER,42,7,42007,Oxymorphone,3,501,72096
1628,2013,PA,BERKS,42,11,42011,Methadone,3,2634,72096
1629,2013,PA,BLAIR,42,13,42013,Oxycodone,13,407,72096
1630,2013,PA,BRADFORD,42,15,42015,Oxycodone,46,284,72096
1631,2013,PA,CAMBRIA,42,21,42021,Buprenorphine,16,837,72096
1632,2013,PA,CAMBRIA,42,21,42021,Morphine,7,837,72096
1633,2013,PA,CAMERON,42,23,42023,Buprenorphine,5,74,72096
1634,2013,PA,CAMERON,42,23,42023,Morphine,4,74,72096
1635,2013,PA,CARBON,42,25,42025,Buprenorphine,1,349,72096
1636,2013,PA,BERKS,42,11,42011,Tramadol,6,2634,72096
1637,2013,PA,BLAIR,42,13,42013,Fentanyl,1,407,72096
1638,2013,PA,BUCKS,42,17,42017,Methadone,2,643,72096
1639,2013,PA,CAMBRIA,42,21,42021,Tramadol,3,837,72096
1640,2013,PA,CENTRE,42,27,42027,Buprenorphine,5,504,72096
1641,2013,PA,CHESTER,42,29,42029,Hydromorphone,4,1436,72096
1642,2013,PA,CHESTER,42,29,42029,Methorphan,1,1436,72096
1643,2013,PA,CHESTER,42,29,42029,Tramadol,3,1436,72096
1644,2013,PA,CLARION,42,31,42031,Oxycodone,4,182,72096
1645,2013,PA,CLINTON,42,35,42035,Hydrocodone,5,75,72096
1646,2013,PA,COLUMBIA,42,37,42037,Oxycodone,5,368,72096
1647,2013,PA,CRAWFORD,42,39,42039,Pentazocine,1,535,72096
1648,2013,PA,DELAWARE,42,45,42045,Fentanyl,11,5031,72096
1649,2013,PA,ELK,42,47,42047,Buprenorphine,2,44,72096
1650,2013,PA,ELK,42,47,42047,Morphine,2,44,72096
1651,2013,PA,ERIE,42,49,42049,Hydrocodone,31,1289,72096
1652,2013,PA,ERIE,42,49,42049,Hydromorphone,2,1289,72096
1653,2013,PA,ERIE,42,49,42049,Tramadol,2,1289,72096
1654,2013,PA,FAYETTE,42,51,42051,Codeine,1,897,72096
1655,2013,PA,FAYETTE,42,51,42051,Hydrocodone,24,897,72096
1656,2013,PA,FRANKLIN,42,55,42055,Hydrocodone,6,598,72096
1657,2013,PA,FRANKLIN,42,55,42055,Methadone,1,598,72096
1658,2013,PA,FRANKLIN,42,55,42055,Tramadol,3,598,72096
1659,2013,PA,FULTON,42,57,42057,Hydrocodone,2,71,72096
1660,2013,PA,CLARION,42,31,42031,Morphine,3,182,72096
1661,2013,PA,CLEARFIELD,42,33,42033,Buprenorphine,4,204,72096
1662,2013,PA,CLINTON,42,35,42035,Buprenorphine,5,75,72096
1663,2013,PA,CRAWFORD,42,39,42039,Methadone,3,535,72096
1664,2013,PA,CUMBERLAND,42,41,42041,Hydromorphone,1,144,72096
1665,2013,PA,DAUPHIN,42,43,42043,Codeine,2,2066,72096
1666,2013,PA,DELAWARE,42,45,42045,Heroin,572,5031,72096
1667,2013,PA,DELAWARE,42,45,42045,Propoxyphene,1,5031,72096
1668,2013,PA,ERIE,42,49,42049,Oxycodone,22,1289,72096
1669,2013,PA,ERIE,42,49,42049,Oxymorphone,2,1289,72096
1670,2013,PA,FAYETTE,42,51,42051,Morphine,8,897,72096
1671,2013,PA,FULTON,42,57,42057,Buprenorphine,4,71,72096
1672,2013,PA,GREENE,42,59,42059,Buprenorphine,3,184,72096
1673,2013,PA,JEFFERSON,42,65,42065,Hydrocodone,1,220,72096
1674,2013,PA,JEFFERSON,42,65,42065,Tramadol,1,220,72096
1675,2013,PA,CENTRE,42,27,42027,Oxycodone,5,504,72096
1676,2013,PA,CHESTER,42,29,42029,Buprenorphine,20,1436,72096
1677,2013,PA,CHESTER,42,29,42029,Codeine,6,1436,72096
1678,2013,PA,CHESTER,42,29,42029,Hydrocodone,19,1436,72096
1679,2013,PA,CLARION,42,31,42031,Buprenorphine,6,182,72096
1680,2013,PA,CLARION,42,31,42031,Hydrocodone,6,182,72096
1681,2013,PA,CLINTON,42,35,42035,Oxycodone,7,75,72096
1682,2013,PA,COLUMBIA,42,37,42037,Buprenorphine,4,368,72096
1683,2013,PA,COLUMBIA,42,37,42037,Hydrocodone,1,368,72096
1684,2013,PA,COLUMBIA,42,37,42037,Tramadol,1,368,72096
1685,2013,PA,CRAWFORD,42,39,42039,Buprenorphine,4,535,72096
1686,2013,PA,CRAWFORD,42,39,42039,Codeine,1,535,72096
1687,2013,PA,CRAWFORD,42,39,42039,Morphine,7,535,72096
1688,2013,PA,CUMBERLAND,42,41,42041,Oxycodone,3,144,72096
1689,2013,PA,DELAWARE,42,45,42045,Methadone,29,5031,72096
1690,2013,PA,FAYETTE,42,51,42051,Hydromorphone,1,897,72096
1691,2013,PA,FRANKLIN,42,55,42055,Hydromorphone,1,598,72096
1692,2013,PA,FULTON,42,57,42057,Oxycodone,2,71,72096
1693,2013,PA,FULTON,42,57,42057,Tramadol,2,71,72096
1694,2013,PA,BERKS,42,11,42011,Fentanyl,7,2634,72096
1695,2013,PA,BLAIR,42,13,42013,Hydrocodone,5,407,72096
1696,2013,PA,BLAIR,42,13,42013,Tramadol,1,407,72096
1697,2013,PA,BRADFORD,42,15,42015,Buprenorphine,3,284,72096
1698,2013,PA,BRADFORD,42,15,42015,Morphine,3,284,72096
1699,2013,PA,BUCKS,42,17,42017,Hydrocodone,1,643,72096
1700,2013,PA,BUCKS,42,17,42017,Tramadol,1,643,72096
1701,2013,PA,BUTLER,42,19,42019,Tramadol,1,296,72096
1702,2013,PA,CARBON,42,25,42025,Oxycodone,12,349,72096
1703,2013,PA,CLARION,42,31,42031,Heroin,32,182,72096
1704,2013,PA,CLEARFIELD,42,33,42033,Codeine,1,204,72096
1705,2013,PA,CLEARFIELD,42,33,42033,Hydrocodone,6,204,72096
1706,2013,PA,COLUMBIA,42,37,42037,Heroin,37,368,72096
1707,2013,PA,DAUPHIN,42,43,42043,Buprenorphine,11,2066,72096
1708,2013,PA,DAUPHIN,42,43,42043,Morphine,3,2066,72096
1709,2013,PA,DELAWARE,42,45,42045,Buprenorphine,98,5031,72096
1710,2013,PA,DELAWARE,42,45,42045,Morphine,17,5031,72096
1711,2013,PA,ERIE,42,49,42049,Methadone,2,1289,72096
1712,2013,PA,CENTRE,42,27,42027,Heroin,48,504,72096
1713,2013,PA,CLINTON,42,35,42035,Heroin,24,75,72096
1714,2013,PA,CLINTON,42,35,42035,Tramadol,1,75,72096
1715,2013,PA,CRAWFORD,42,39,42039,Hydromorphone,1,535,72096
1716,2013,PA,CUMBERLAND,42,41,42041,Heroin,31,144,72096
1717,2013,PA,DAUPHIN,42,43,42043,Hydromorphone,1,2066,72096
1718,2013,PA,DELAWARE,42,45,42045,Hydromorphone,5,5031,72096
1719,2013,PA,ERIE,42,49,42049,Fentanyl,2,1289,72096
1720,2013,PA,ERIE,42,49,42049,Heroin,151,1289,72096
1721,2013,PA,FRANKLIN,42,55,42055,Morphine,6,598,72096
1722,2013,PA,FULTON,42,57,42057,Heroin,8,71,72096
1723,2013,PA,GREENE,42,59,42059,Hydromorphone,1,184,72096
1724,2013,PA,GREENE,42,59,42059,Oxycodone,3,184,72096
1725,2013,PA,HUNTINGDON,42,61,42061,Heroin,33,125,72096
1726,2013,PA,JUNIATA,42,67,42067,Buprenorphine,1,64,72096
1727,2013,PA,JUNIATA,42,67,42067,Morphine,2,64,72096
1728,2013,PA,LACKAWANNA,42,69,42069,Oxycodone,17,790,72096
1729,2013,PA,LAWRENCE,42,73,42073,Methadone,1,537,72096
1730,2013,PA,LEBANON,42,75,42075,Fentanyl,1,1148,72096
1731,2013,PA,LEBANON,42,75,42075,Hydromorphone,1,1148,72096
1732,2013,PA,LEHIGH,42,77,42077,Fentanyl,3,1337,72096
1733,2013,PA,LEHIGH,42,77,42077,Morphine,2,1337,72096
1734,2013,PA,LUZERNE,42,79,42079,Codeine,1,2129,72096
1735,2013,PA,LYCOMING,42,81,42081,Buprenorphine,4,596,72096
1736,2013,PA,LYCOMING,42,81,42081,Morphine,3,596,72096
1737,2013,PA,MCKEAN,42,83,42083,Fentanyl,1,314,72096
1738,2013,PA,MCKEAN,42,83,42083,Hydromorphone,2,314,72096
1739,2013,PA,GREENE,42,59,42059,Heroin,47,184,72096
1740,2013,PA,HUNTINGDON,42,61,42061,Oxycodone,5,125,72096
1741,2013,PA,INDIANA,42,63,42063,Hydrocodone,6,225,72096
1742,2013,PA,JEFFERSON,42,65,42065,Buprenorphine,2,220,72096
1743,2013,PA,LAWRENCE,42,73,42073,Hydrocodone,9,537,72096
1744,2013,PA,LAWRENCE,42,73,42073,Oxycodone,47,537,72096
1745,2013,PA,LEHIGH,42,77,42077,Tramadol,1,1337,72096
1746,2013,PA,LUZERNE,42,79,42079,Heroin,672,2129,72096
1747,2013,PA,LUZERNE,42,79,42079,Oxycodone,32,2129,72096
1748,2013,PA,MCKEAN,42,83,42083,Methadone,1,314,72096
1749,2013,PA,MIFFLIN,42,87,42087,Oxycodone,1,102,72096
1750,2013,PA,MONROE,42,89,42089,Heroin,167,833,72096
1751,2013,PA,MONROE,42,89,42089,Methadone,1,833,72096
1752,2013,PA,ERIE,42,49,42049,Morphine,9,1289,72096
1753,2013,PA,FAYETTE,42,51,42051,Oxycodone,23,897,72096
1754,2013,PA,FAYETTE,42,51,42051,Oxymorphone,6,897,72096
1755,2013,PA,FRANKLIN,42,55,42055,Oxycodone,35,598,72096
1756,2013,PA,JEFFERSON,42,65,42065,Oxycodone,3,220,72096
1757,2013,PA,JUNIATA,42,67,42067,Tramadol,1,64,72096
1758,2013,PA,LACKAWANNA,42,69,42069,Buprenorphine,11,790,72096
1759,2013,PA,LANCASTER,42,71,42071,Heroin,385,1500,72096
1760,2013,PA,LAWRENCE,42,73,42073,Hydromorphone,1,537,72096
1761,2013,PA,LEBANON,42,75,42075,Hydrocodone,13,1148,72096
1762,2013,PA,LEBANON,42,75,42075,Morphine,5,1148,72096
1763,2013,PA,LEBANON,42,75,42075,Tramadol,5,1148,72096
1764,2013,PA,LEHIGH,42,77,42077,Methadone,1,1337,72096
1765,2013,PA,LUZERNE,42,79,42079,Hydrocodone,36,2129,72096
1766,2013,PA,LYCOMING,42,81,42081,Fentanyl,1,596,72096
1767,2013,PA,LYCOMING,42,81,42081,Oxycodone,17,596,72096
1768,2013,PA,LYCOMING,42,81,42081,Oxymorphone,1,596,72096
1769,2013,PA,CLEARFIELD,42,33,42033,Oxycodone,6,204,72096
1770,2013,PA,COLUMBIA,42,37,42037,Methadone,1,368,72096
1771,2013,PA,CRAWFORD,42,39,42039,Fentanyl,2,535,72096
1772,2013,PA,CRAWFORD,42,39,42039,Oxycodone,13,535,72096
1773,2013,PA,CRAWFORD,42,39,42039,Oxymorphone,2,535,72096
1774,2013,PA,CRAWFORD,42,39,42039,Tramadol,2,535,72096
1775,2013,PA,CUMBERLAND,42,41,42041,Codeine,1,144,72096
1776,2013,PA,CUMBERLAND,42,41,42041,Morphine,1,144,72096
1777,2013,PA,DAUPHIN,42,43,42043,Fentanyl,3,2066,72096
1778,2013,PA,DAUPHIN,42,43,42043,Oxycodone,57,2066,72096
1779,2013,PA,DELAWARE,42,45,42045,Hydrocodone,47,5031,72096
1780,2013,PA,DELAWARE,42,45,42045,Tramadol,8,5031,72096
1781,2013,PA,ELK,42,47,42047,Fentanyl,1,44,72096
1782,2013,PA,ELK,42,47,42047,Tramadol,1,44,72096
1783,2013,PA,ERIE,42,49,42049,Buprenorphine,14,1289,72096
1784,2013,PA,ERIE,42,49,42049,Codeine,1,1289,72096
1785,2013,PA,FAYETTE,42,51,42051,Heroin,188,897,72096
1786,2013,PA,FAYETTE,42,51,42051,Methadone,4,897,72096
1787,2013,PA,FRANKLIN,42,55,42055,Fentanyl,1,598,72096
1788,2013,PA,FRANKLIN,42,55,42055,Heroin,67,598,72096
1789,2013,PA,FRANKLIN,42,55,42055,Propoxyphene,1,598,72096
1790,2013,PA,GREENE,42,59,42059,Hydrocodone,3,184,72096
1791,2013,PA,GREENE,42,59,42059,Tramadol,1,184,72096
1792,2013,PA,LAWRENCE,42,73,42073,Buprenorphine,12,537,72096
1793,2013,PA,LAWRENCE,42,73,42073,Morphine,1,537,72096
1794,2013,PA,LAWRENCE,42,73,42073,Tramadol,2,537,72096
1795,2013,PA,LEHIGH,42,77,42077,Buprenorphine,9,1337,72096
1796,2013,PA,LEHIGH,42,77,42077,Codeine,1,1337,72096
1797,2013,PA,LEHIGH,42,77,42077,Hydrocodone,3,1337,72096
1798,2013,PA,LUZERNE,42,79,42079,Methadone,5,2129,72096
1799,2013,PA,MCKEAN,42,83,42083,Oxycodone,4,314,72096
1800,2013,PA,MERCER,42,85,42085,Butorphanol,1,427,72096
1801,2013,PA,MERCER,42,85,42085,Fentanyl,1,427,72096
1802,2013,PA,MERCER,42,85,42085,Heroin,41,427,72096
1803,2013,PA,MERCER,42,85,42085,Propoxyphene,2,427,72096
1804,2013,PA,MIFFLIN,42,87,42087,Heroin,12,102,72096
1805,2013,PA,MIFFLIN,42,87,42087,Methadone,2,102,72096
1806,2013,PA,MONTOUR,42,93,42093,Buprenorphine,3,118,72096
1807,2013,PA,MONTOUR,42,93,42093,Hydrocodone,1,118,72096
1808,2013,PA,MONTOUR,42,93,42093,Morphine,1,118,72096
1809,2013,PA,JEFFERSON,42,65,42065,Morphine,2,220,72096
1810,2013,PA,LACKAWANNA,42,69,42069,Heroin,280,790,72096
1811,2013,PA,LACKAWANNA,42,69,42069,Methadone,1,790,72096
1812,2013,PA,LANCASTER,42,71,42071,Buprenorphine,8,1500,72096
1813,2013,PA,LANCASTER,42,71,42071,Morphine,6,1500,72096
1814,2013,PA,LAWRENCE,42,73,42073,Fentanyl,4,537,72096
1815,2013,PA,LAWRENCE,42,73,42073,Heroin,98,537,72096
1816,2013,PA,MERCER,42,85,42085,Oxymorphone,1,427,72096
1817,2013,PA,MONROE,42,89,42089,Hydromorphone,1,833,72096
1818,2013,PA,MONTGOMERY,42,91,42091,Methadone,3,325,72096
1819,2013,PA,NORTHUMBERLAND,42,97,42097,Hydrocodeinone,1,181,72096
1820,2013,PA,LANCASTER,42,71,42071,Methadone,5,1500,72096
1821,2013,PA,LEBANON,42,75,42075,Oxycodone,25,1148,72096
1822,2013,PA,LEHIGH,42,77,42077,Heroin,268,1337,72096
1823,2013,PA,LEHIGH,42,77,42077,Hydrocodeinone,1,1337,72096
1824,2013,PA,LUZERNE,42,79,42079,Fentanyl,4,2129,72096
1825,2013,PA,LUZERNE,42,79,42079,Tramadol,3,2129,72096
1826,2013,PA,LYCOMING,42,81,42081,Heroin,224,596,72096
1827,2013,PA,LYCOMING,42,81,42081,Hydrocodone,7,596,72096
1828,2013,PA,LYCOMING,42,81,42081,Methadone,1,596,72096
1829,2013,PA,LYCOMING,42,81,42081,MT-45,1,596,72096
1830,2013,PA,MCKEAN,42,83,42083,Heroin,3,314,72096
1831,2013,PA,MERCER,42,85,42085,Morphine,2,427,72096
1832,2013,PA,MERCER,42,85,42085,Tramadol,4,427,72096
1833,2013,PA,MIFFLIN,42,87,42087,Hydrocodone,1,102,72096
1834,2013,PA,MIFFLIN,42,87,42087,Tramadol,1,102,72096
1835,2013,PA,MONROE,42,89,42089,Buprenorphine,3,833,72096
1836,2013,PA,NORTHAMPTON,42,95,42095,Buprenorphine,3,1048,72096
1837,2013,PA,PERRY,42,99,42099,Oxycodone,6,341,72096
1838,2013,PA,PHILADELPHIA,42,101,42101,Codeine,132,21761,72096
1839,2013,PA,PHILADELPHIA,42,101,42101,Methadone,54,21761,72096
1840,2013,PA,MERCER,42,85,42085,Hydrocodone,10,427,72096
1841,2013,PA,MERCER,42,85,42085,Oxycodone,16,427,72096
1842,2013,PA,MONROE,42,89,42089,Codeine,1,833,72096
1843,2013,PA,MONROE,42,89,42089,Oxymorphone,1,833,72096
1844,2013,PA,MONTGOMERY,42,91,42091,Heroin,54,325,72096
1845,2013,PA,MONTOUR,42,93,42093,Heroin,30,118,72096
1846,2013,PA,NORTHAMPTON,42,95,42095,Codeine,1,1048,72096
1847,2013,PA,NORTHAMPTON,42,95,42095,Hydrocodone,8,1048,72096
1848,2013,PA,NORTHUMBERLAND,42,97,42097,Buprenorphine,4,181,72096
1849,2013,PA,PHILADELPHIA,42,101,42101,Buprenorphine,143,21761,72096
1850,2013,PA,POTTER,42,105,42105,Buprenorphine,5,154,72096
1851,2013,PA,POTTER,42,105,42105,Fentanyl,1,154,72096
1852,2013,PA,POTTER,42,105,42105,Morphine,4,154,72096
1853,2013,PA,SNYDER,42,109,42109,Hydrocodone,2,140,72096
1854,2013,PA,SNYDER,42,109,42109,Tramadol,1,140,72096
1855,2013,PA,JUNIATA,42,67,42067,Heroin,14,64,72096
1856,2013,PA,LACKAWANNA,42,69,42069,Hydrocodone,8,790,72096
1857,2013,PA,LACKAWANNA,42,69,42069,Tramadol,3,790,72096
1858,2013,PA,LANCASTER,42,71,42071,Hydrocodone,10,1500,72096
1859,2013,PA,LANCASTER,42,71,42071,Oxycodone,38,1500,72096
1860,2013,PA,LEBANON,42,75,42075,Heroin,170,1148,72096
1861,2013,PA,LEBANON,42,75,42075,Methadone,1,1148,72096
1862,2013,PA,LEHIGH,42,77,42077,Oxycodone,18,1337,72096
1863,2013,PA,LUZERNE,42,79,42079,Buprenorphine,26,2129,72096
1864,2013,PA,LYCOMING,42,81,42081,Codeine,2,596,72096
1865,2013,PA,MCKEAN,42,83,42083,Morphine,3,314,72096
1866,2013,PA,MERCER,42,85,42085,Buprenorphine,4,427,72096
1867,2013,PA,MONROE,42,89,42089,Morphine,4,833,72096
1868,2013,PA,MONTGOMERY,42,91,42091,Fentanyl,2,325,72096
1869,2013,PA,MONTGOMERY,42,91,42091,Morphine,1,325,72096
1870,2013,PA,NORTHUMBERLAND,42,97,42097,Hydrocodone,4,181,72096
1871,2013,PA,NORTHUMBERLAND,42,97,42097,Oxycodone,7,181,72096
1872,2013,PA,PHILADELPHIA,42,101,42101,Hydrocodone,96,21761,72096
1873,2013,PA,PHILADELPHIA,42,101,42101,Oxycodone,1146,21761,72096
1874,2013,PA,PIKE,42,103,42103,Heroin,40,139,72096
1875,2013,PA,HUNTINGDON,42,61,42061,Hydrocodone,6,125,72096
1876,2013,PA,INDIANA,42,63,42063,Heroin,38,225,72096
1877,2013,PA,JEFFERSON,42,65,42065,Heroin,26,220,72096
1878,2013,PA,JUNIATA,42,67,42067,Fentanyl,1,64,72096
1879,2013,PA,LACKAWANNA,42,69,42069,Codeine,1,790,72096
1880,2013,PA,LANCASTER,42,71,42071,Fentanyl,2,1500,72096
1881,2013,PA,LANCASTER,42,71,42071,Oxymorphone,1,1500,72096
1882,2013,PA,LANCASTER,42,71,42071,Tramadol,2,1500,72096
1883,2013,PA,LEBANON,42,75,42075,Buprenorphine,12,1148,72096
1884,2013,PA,LEBANON,42,75,42075,Codeine,1,1148,72096
1885,2013,PA,MCKEAN,42,83,42083,Hydrocodone,10,314,72096
1886,2013,PA,MERCER,42,85,42085,Methadone,1,427,72096
1887,2013,PA,MIFFLIN,42,87,42087,Buprenorphine,2,102,72096
1888,2013,PA,MONROE,42,89,42089,Hydrocodone,7,833,72096
1889,2013,PA,MONROE,42,89,42089,Oxycodone,52,833,72096
1890,2013,PA,MONROE,42,89,42089,Tramadol,3,833,72096
1891,2013,PA,MONTGOMERY,42,91,42091,Buprenorphine,7,325,72096
1892,2013,PA,MONTGOMERY,42,91,42091,Hydrocodone,7,325,72096
1893,2013,PA,MONTGOMERY,42,91,42091,Tramadol,2,325,72096
1894,2013,PA,MONTOUR,42,93,42093,Methadone,1,118,72096
1895,2013,PA,NORTHAMPTON,42,95,42095,Oxycodone,13,1048,72096
1896,2013,PA,NORTHUMBERLAND,42,97,42097,Hydromorphone,5,181,72096
1897,2013,PA,NORTHUMBERLAND,42,97,42097,Tramadol,1,181,72096
1898,2013,PA,PERRY,42,99,42099,Heroin,35,341,72096
1899,2013,PA,PERRY,42,99,42099,Methadone,1,341,72096
1900,2013,PA,PHILADELPHIA,42,101,42101,Hydromorphone,2,21761,72096
