,YYYY,State,COUNTY,FIPS_State,FIPS_County,FIPS_Combined,SubstanceName,DrugReports,TotalDrugReportsCounty,TotalDrugReportsState
505,2011,PA,ALLEGHENY,42,3,42003,Buprenorphine,263,8004,86793
506,2011,PA,ALLEGHENY,42,3,42003,Morphine,21,8004,86793
507,2011,PA,ARMSTRONG,42,5,42005,Codeine,2,406,86793
508,2011,PA,ARMSTRONG,42,5,42005,Hydrocodone,5,406,86793
509,2011,PA,ARMSTRONG,42,5,42005,Tramadol,2,406,86793
510,2011,PA,BEDFORD,42,9,42009,Buprenorphine,2,158,86793
511,2011,PA,BEDFORD,42,9,42009,Morphine,2,158,86793
512,2011,PA,BERKS,42,11,42011,Methadone,2,2369,86793
513,2011,PA,BLAIR,42,13,42013,Fentanyl,2,607,86793
514,2011,PA,BUCKS,42,17,42017,Methadone,38,6735,86793
515,2011,PA,BUTLER,42,19,42019,Fentanyl,1,403,86793
516,2011,PA,CAMBRIA,42,21,42021,Hydromorphone,2,655,86793
517,2011,PA,CARBON,42,25,42025,Buprenorphine,6,306,86793
518,2011,PA,CARBON,42,25,42025,Morphine,2,306,86793
519,2011,PA,CENTRE,42,27,42027,Buprenorphine,11,848,86793
520,2011,PA,CENTRE,42,27,42027,Morphine,5,848,86793
521,2011,PA,CHESTER,42,29,42029,Hydromorphone,6,2189,86793
522,2011,PA,CLARION,42,31,42031,Oxycodone,12,244,86793
523,2011,PA,CLEARFIELD,42,33,42033,Heroin,11,199,86793
524,2011,PA,CLINTON,42,35,42035,Heroin,2,111,86793
525,2011,PA,CLINTON,42,35,42035,Methadone,1,111,86793
526,2011,PA,COLUMBIA,42,37,42037,Oxycodone,2,367,86793
527,2011,PA,CUMBERLAND,42,41,42041,Buprenorphine,6,214,86793
528,2011,PA,CUMBERLAND,42,41,42041,Morphine,1,214,86793
561,2011,PA,ADAMS,42,1,42001,Fentanyl,1,297,86793
562,2011,PA,ADAMS,42,1,42001,Morphine,1,297,86793
563,2011,PA,ALLEGHENY,42,3,42003,Heroin,2298,8004,86793
564,2011,PA,ALLEGHENY,42,3,42003,Hydrocodone,201,8004,86793
565,2011,PA,ALLEGHENY,42,3,42003,Methadone,25,8004,86793
566,2011,PA,BEAVER,42,7,42007,Morphine,6,575,86793
567,2011,PA,BERKS,42,11,42011,Propoxyphene,2,2369,86793
568,2011,PA,BLAIR,42,13,42013,Morphine,7,607,86793
569,2011,PA,BLAIR,42,13,42013,Propoxyphene,2,607,86793
570,2011,PA,BRADFORD,42,15,42015,Oxycodone,19,170,86793
571,2011,PA,BRADFORD,42,15,42015,Oxymorphone,3,170,86793
572,2011,PA,BUCKS,42,17,42017,Buprenorphine,136,6735,86793
573,2011,PA,BUTLER,42,19,42019,Buprenorphine,13,403,86793
574,2011,PA,BUTLER,42,19,42019,Propoxyphene,2,403,86793
575,2011,PA,CAMBRIA,42,21,42021,Buprenorphine,12,655,86793
576,2011,PA,CARBON,42,25,42025,Methadone,4,306,86793
577,2011,PA,CENTRE,42,27,42027,Heroin,12,848,86793
578,2011,PA,CLARION,42,31,42031,Methadone,3,244,86793
579,2011,PA,CLEARFIELD,42,33,42033,Buprenorphine,8,199,86793
580,2011,PA,CLINTON,42,35,42035,Buprenorphine,5,111,86793
581,2011,PA,COLUMBIA,42,37,42037,Methadone,2,367,86793
582,2011,PA,DAUPHIN,42,43,42043,Codeine,2,2514,86793
583,2011,PA,DAUPHIN,42,43,42043,Oxycodone,58,2514,86793
584,2011,PA,DAUPHIN,42,43,42043,Oxymorphone,1,2514,86793
585,2011,PA,DELAWARE,42,45,42045,Heroin,461,4699,86793
586,2011,PA,DELAWARE,42,45,42045,Propoxyphene,2,4699,86793
587,2011,PA,ERIE,42,49,42049,Buprenorphine,17,1620,86793
588,2011,PA,FAYETTE,42,51,42051,Fentanyl,3,1007,86793
589,2011,PA,FAYETTE,42,51,42051,Morphine,1,1007,86793
590,2011,PA,FRANKLIN,42,55,42055,Morphine,1,706,86793
591,2011,PA,FULTON,42,57,42057,Buprenorphine,1,117,86793
592,2011,PA,BUCKS,42,17,42017,Fentanyl,3,6735,86793
593,2011,PA,BUCKS,42,17,42017,Heroin,821,6735,86793
594,2011,PA,BUCKS,42,17,42017,Propoxyphene,2,6735,86793
595,2011,PA,CAMBRIA,42,21,42021,Codeine,1,655,86793
596,2011,PA,CAMBRIA,42,21,42021,Hydrocodone,7,655,86793
597,2011,PA,CENTRE,42,27,42027,Oxycodone,16,848,86793
598,2011,PA,CENTRE,42,27,42027,Oxymorphone,2,848,86793
599,2011,PA,CHESTER,42,29,42029,Buprenorphine,14,2189,86793
600,2011,PA,CHESTER,42,29,42029,Codeine,6,2189,86793
601,2011,PA,CLARION,42,31,42031,Buprenorphine,19,244,86793
602,2011,PA,CLARION,42,31,42031,Hydrocodone,4,244,86793
603,2011,PA,CRAWFORD,42,39,42039,Methadone,3,381,86793
604,2011,PA,CUMBERLAND,42,41,42041,Oxycodone,3,214,86793
605,2011,PA,DELAWARE,42,45,42045,Methadone,10,4699,86793
606,2011,PA,DELAWARE,42,45,42045,Methorphan,4,4699,86793
607,2011,PA,ERIE,42,49,42049,Oxycodone,36,1620,86793
608,2011,PA,ERIE,42,49,42049,Oxymorphone,7,1620,86793
609,2011,PA,FOREST,42,53,42053,Oxycodone,3,31,86793
610,2011,PA,FULTON,42,57,42057,Oxycodone,4,117,86793
611,2011,PA,DELAWARE,42,45,42045,Fentanyl,5,4699,86793
612,2011,PA,DELAWARE,42,45,42045,Hydromorphone,3,4699,86793
613,2011,PA,ELK,42,47,42047,Buprenorphine,11,103,86793
614,2011,PA,ELK,42,47,42047,Morphine,1,103,86793
615,2011,PA,ERIE,42,49,42049,Codeine,2,1620,86793
616,2011,PA,ERIE,42,49,42049,Hydrocodone,48,1620,86793
617,2011,PA,ERIE,42,49,42049,Tramadol,3,1620,86793
618,2011,PA,FAYETTE,42,51,42051,Codeine,2,1007,86793
619,2011,PA,FAYETTE,42,51,42051,Oxycodone,74,1007,86793
620,2011,PA,FAYETTE,42,51,42051,Oxymorphone,19,1007,86793
621,2011,PA,FRANKLIN,42,55,42055,Codeine,1,706,86793
622,2011,PA,FULTON,42,57,42057,Codeine,1,117,86793
623,2011,PA,FULTON,42,57,42057,Heroin,7,117,86793
624,2011,PA,GREENE,42,59,42059,Heroin,40,140,86793
625,2011,PA,HUNTINGDON,42,61,42061,Oxycodone,23,221,86793
626,2011,PA,INDIANA,42,63,42063,Hydrocodone,12,740,86793
627,2011,PA,INDIANA,42,63,42063,Tramadol,2,740,86793
628,2011,PA,JEFFERSON,42,65,42065,Buprenorphine,8,252,86793
629,2011,PA,JEFFERSON,42,65,42065,Morphine,5,252,86793
630,2011,PA,LACKAWANNA,42,69,42069,Buprenorphine,19,1006,86793
644,2011,PA,ALLEGHENY,42,3,42003,Propoxyphene,6,8004,86793
645,2011,PA,ARMSTRONG,42,5,42005,Methadone,1,406,86793
646,2011,PA,BEAVER,42,7,42007,Hydrocodone,6,575,86793
647,2011,PA,BERKS,42,11,42011,Hydrocodone,12,2369,86793
648,2011,PA,BLAIR,42,13,42013,Hydrocodone,15,607,86793
649,2011,PA,BUCKS,42,17,42017,Morphine,10,6735,86793
650,2011,PA,BUTLER,42,19,42019,Heroin,80,403,86793
651,2011,PA,BUTLER,42,19,42019,Methadone,1,403,86793
652,2011,PA,CAMBRIA,42,21,42021,Heroin,74,655,86793
653,2011,PA,CAMBRIA,42,21,42021,Methadone,6,655,86793
654,2011,PA,CARBON,42,25,42025,Heroin,33,306,86793
655,2011,PA,CENTRE,42,27,42027,Hydromorphone,1,848,86793
656,2011,PA,CENTRE,42,27,42027,Methadone,4,848,86793
657,2011,PA,CLARION,42,31,42031,Heroin,33,244,86793
658,2011,PA,COLUMBIA,42,37,42037,Heroin,51,367,86793
659,2011,PA,CRAWFORD,42,39,42039,Heroin,8,381,86793
660,2011,PA,DAUPHIN,42,43,42043,ANPP,1,2514,86793
661,2011,PA,DAUPHIN,42,43,42043,Hydrocodone,32,2514,86793
662,2011,PA,DAUPHIN,42,43,42043,Tramadol,4,2514,86793
663,2011,PA,DELAWARE,42,45,42045,Buprenorphine,92,4699,86793
664,2011,PA,DELAWARE,42,45,42045,Codeine,19,4699,86793
665,2011,PA,ELK,42,47,42047,Hydrocodone,1,103,86793
666,2011,PA,ERIE,42,49,42049,Hydromorphone,1,1620,86793
667,2011,PA,FAYETTE,42,51,42051,Hydrocodone,53,1007,86793
668,2011,PA,FAYETTE,42,51,42051,Tramadol,2,1007,86793
669,2011,PA,FRANKLIN,42,55,42055,Hydrocodone,12,706,86793
670,2011,PA,FRANKLIN,42,55,42055,Oxycodone,52,706,86793
671,2011,PA,FRANKLIN,42,55,42055,Tramadol,1,706,86793
672,2011,PA,BERKS,42,11,42011,Buprenorphine,14,2369,86793
673,2011,PA,BERKS,42,11,42011,Codeine,4,2369,86793
674,2011,PA,BUTLER,42,19,42019,Oxycodone,15,403,86793
675,2011,PA,BUTLER,42,19,42019,Oxymorphone,6,403,86793
676,2011,PA,CAMBRIA,42,21,42021,Oxycodone,90,655,86793
677,2011,PA,CAMBRIA,42,21,42021,Oxymorphone,5,655,86793
678,2011,PA,CARBON,42,25,42025,Fentanyl,1,306,86793
679,2011,PA,CARBON,42,25,42025,Oxycodone,14,306,86793
680,2011,PA,CHESTER,42,29,42029,Heroin,126,2189,86793
681,2011,PA,CHESTER,42,29,42029,Oxycodone,112,2189,86793
682,2011,PA,CHESTER,42,29,42029,Tramadol,4,2189,86793
683,2011,PA,CLEARFIELD,42,33,42033,Hydrocodone,3,199,86793
684,2011,PA,CLEARFIELD,42,33,42033,Oxycodone,9,199,86793
685,2011,PA,CRAWFORD,42,39,42039,Fentanyl,1,381,86793
686,2011,PA,CRAWFORD,42,39,42039,Oxycodone,9,381,86793
687,2011,PA,CRAWFORD,42,39,42039,Oxymorphone,2,381,86793
688,2011,PA,DELAWARE,42,45,42045,Hydrocodone,44,4699,86793
689,2011,PA,DELAWARE,42,45,42045,Morphine,13,4699,86793
690,2011,PA,DELAWARE,42,45,42045,Tramadol,8,4699,86793
691,2011,PA,FRANKLIN,42,55,42055,Fentanyl,2,706,86793
692,2011,PA,FRANKLIN,42,55,42055,Propoxyphene,1,706,86793
693,2011,PA,GREENE,42,59,42059,Buprenorphine,2,140,86793
694,2011,PA,GREENE,42,59,42059,Hydrocodone,2,140,86793
695,2011,PA,CRAWFORD,42,39,42039,Hydromorphone,1,381,86793
696,2011,PA,CUMBERLAND,42,41,42041,Heroin,14,214,86793
697,2011,PA,CUMBERLAND,42,41,42041,Methadone,5,214,86793
698,2011,PA,DELAWARE,42,45,42045,Pentazocine,1,4699,86793
699,2011,PA,ERIE,42,49,42049,Fentanyl,2,1620,86793
700,2011,PA,ERIE,42,49,42049,Heroin,103,1620,86793
701,2011,PA,FRANKLIN,42,55,42055,Methadone,5,706,86793
702,2011,PA,FULTON,42,57,42057,Hydrocodone,3,117,86793
703,2011,PA,INDIANA,42,63,42063,Morphine,3,740,86793
704,2011,PA,LACKAWANNA,42,69,42069,Fentanyl,2,1006,86793
705,2011,PA,LACKAWANNA,42,69,42069,Heroin,376,1006,86793
706,2011,PA,LACKAWANNA,42,69,42069,Methadone,2,1006,86793
707,2011,PA,LAWRENCE,42,73,42073,Hydrocodone,8,377,86793
708,2011,PA,BRADFORD,42,15,42015,Heroin,18,170,86793
709,2011,PA,CARBON,42,25,42025,Hydrocodone,10,306,86793
710,2011,PA,CHESTER,42,29,42029,Morphine,3,2189,86793
711,2011,PA,COLUMBIA,42,37,42037,Hydrocodone,4,367,86793
712,2011,PA,CRAWFORD,42,39,42039,Hydrocodone,11,381,86793
713,2011,PA,CUMBERLAND,42,41,42041,Hydrocodone,1,214,86793
714,2011,PA,DAUPHIN,42,43,42043,Heroin,205,2514,86793
715,2011,PA,DAUPHIN,42,43,42043,Methadone,8,2514,86793
716,2011,PA,DELAWARE,42,45,42045,Oxycodone,417,4699,86793
717,2011,PA,DELAWARE,42,45,42045,Oxymorphone,9,4699,86793
718,2011,PA,ELK,42,47,42047,Heroin,1,103,86793
719,2011,PA,ELK,42,47,42047,Oxycodone,3,103,86793
720,2011,PA,ERIE,42,49,42049,Morphine,15,1620,86793
721,2011,PA,FAYETTE,42,51,42051,Buprenorphine,34,1007,86793
722,2011,PA,FRANKLIN,42,55,42055,Buprenorphine,7,706,86793
723,2011,PA,FULTON,42,57,42057,Morphine,2,117,86793
724,2011,PA,HUNTINGDON,42,61,42061,Tramadol,2,221,86793
725,2011,PA,JEFFERSON,42,65,42065,Hydrocodone,7,252,86793
726,2011,PA,LACKAWANNA,42,69,42069,Codeine,2,1006,86793
727,2011,PA,LANCASTER,42,71,42071,Codeine,2,1866,86793
728,2011,PA,LANCASTER,42,71,42071,Methadone,4,1866,86793
729,2011,PA,LEBANON,42,75,42075,Oxycodone,24,863,86793
730,2011,PA,LEHIGH,42,77,42077,Propoxyphene,1,2577,86793
731,2011,PA,LUZERNE,42,79,42079,Fentanyl,1,1712,86793
732,2011,PA,LUZERNE,42,79,42079,Hydromorphone,2,1712,86793
733,2011,PA,LUZERNE,42,79,42079,Tramadol,2,1712,86793
734,2011,PA,LYCOMING,42,81,42081,Heroin,88,622,86793
735,2011,PA,LYCOMING,42,81,42081,Methadone,2,622,86793
736,2011,PA,MERCER,42,85,42085,Fentanyl,1,409,86793
737,2011,PA,MERCER,42,85,42085,Morphine,3,409,86793
738,2011,PA,MERCER,42,85,42085,Tramadol,2,409,86793
739,2011,PA,MIFFLIN,42,87,42087,Hydrocodone,5,163,86793
740,2011,PA,MONTOUR,42,93,42093,Hydrocodone,1,84,86793
741,2011,PA,NORTHAMPTON,42,95,42095,Buprenorphine,17,1862,86793
742,2011,PA,NORTHUMBERLAND,42,97,42097,Codeine,1,167,86793
743,2011,PA,PERRY,42,99,42099,Buprenorphine,4,306,86793
744,2011,PA,PHILADELPHIA,42,101,42101,Codeine,281,26969,86793
745,2011,PA,PHILADELPHIA,42,101,42101,Opium,1,26969,86793
746,2011,PA,HUNTINGDON,42,61,42061,Hydrocodone,18,221,86793
747,2011,PA,INDIANA,42,63,42063,Heroin,87,740,86793
748,2011,PA,INDIANA,42,63,42063,Methadone,5,740,86793
749,2011,PA,JEFFERSON,42,65,42065,Heroin,56,252,86793
750,2011,PA,JEFFERSON,42,65,42065,Tramadol,1,252,86793
751,2011,PA,JUNIATA,42,67,42067,Buprenorphine,4,28,86793
752,2011,PA,LACKAWANNA,42,69,42069,Morphine,7,1006,86793
753,2011,PA,LANCASTER,42,71,42071,Oxymorphone,2,1866,86793
754,2011,PA,LAWRENCE,42,73,42073,Oxymorphone,1,377,86793
755,2011,PA,LEBANON,42,75,42075,Buprenorphine,8,863,86793
756,2011,PA,LEHIGH,42,77,42077,Heroin,350,2577,86793
757,2011,PA,LEHIGH,42,77,42077,Tramadol,2,2577,86793
758,2011,PA,LUZERNE,42,79,42079,Codeine,3,1712,86793
759,2011,PA,LUZERNE,42,79,42079,Morphine,6,1712,86793
760,2011,PA,LYCOMING,42,81,42081,Hydrocodone,9,622,86793
761,2011,PA,LYCOMING,42,81,42081,Tramadol,2,622,86793
762,2011,PA,MONROE,42,89,42089,Buprenorphine,2,977,86793
763,2011,PA,MONROE,42,89,42089,Hydrocodone,10,977,86793
764,2011,PA,MONTGOMERY,42,91,42091,Buprenorphine,7,625,86793
765,2011,PA,MONTGOMERY,42,91,42091,Hydrocodone,8,625,86793
766,2011,PA,MONTOUR,42,93,42093,Heroin,11,84,86793
767,2011,PA,HUNTINGDON,42,61,42061,Morphine,2,221,86793
768,2011,PA,INDIANA,42,63,42063,Oxycodone,34,740,86793
769,2011,PA,INDIANA,42,63,42063,Oxymorphone,4,740,86793
770,2011,PA,JEFFERSON,42,65,42065,Fentanyl,1,252,86793
771,2011,PA,JEFFERSON,42,65,42065,Oxycodone,22,252,86793
772,2011,PA,JEFFERSON,42,65,42065,Oxymorphone,2,252,86793
773,2011,PA,JUNIATA,42,67,42067,Tramadol,1,28,86793
774,2011,PA,LANCASTER,42,71,42071,Heroin,359,1866,86793
775,2011,PA,LAWRENCE,42,73,42073,Hydromorphone,1,377,86793
776,2011,PA,LAWRENCE,42,73,42073,Methadone,2,377,86793
777,2011,PA,LEBANON,42,75,42075,Morphine,14,863,86793
778,2011,PA,LUZERNE,42,79,42079,Buprenorphine,25,1712,86793
779,2011,PA,LUZERNE,42,79,42079,Hydrocodone,18,1712,86793
780,2011,PA,LYCOMING,42,81,42081,Buprenorphine,2,622,86793
781,2011,PA,LYCOMING,42,81,42081,Codeine,1,622,86793
782,2011,PA,LYCOMING,42,81,42081,Propoxyphene,1,622,86793
783,2011,PA,MERCER,42,85,42085,Oxycodone,33,409,86793
784,2011,PA,MONROE,42,89,42089,Morphine,1,977,86793
785,2011,PA,MONTGOMERY,42,91,42091,Codeine,1,625,86793
786,2011,PA,MONTGOMERY,42,91,42091,Morphine,5,625,86793
787,2011,PA,LUZERNE,42,79,42079,Oxycodone,38,1712,86793
788,2011,PA,MIFFLIN,42,87,42087,Oxycodone,5,163,86793
789,2011,PA,NORTHUMBERLAND,42,97,42097,Morphine,3,167,86793
790,2011,PA,PERRY,42,99,42099,Heroin,23,306,86793
791,2011,PA,PERRY,42,99,42099,Methadone,2,306,86793
792,2011,PA,PHILADELPHIA,42,101,42101,Hydromorphone,9,26969,86793
793,2011,PA,PHILADELPHIA,42,101,42101,Methorphan,5,26969,86793
794,2011,PA,PIKE,42,103,42103,Buprenorphine,9,185,86793
795,2011,PA,PIKE,42,103,42103,Codeine,4,185,86793
796,2011,PA,PIKE,42,103,42103,Hydrocodone,5,185,86793
797,2011,PA,SCHUYLKILL,42,107,42107,Fentanyl,3,827,86793
798,2011,PA,SCHUYLKILL,42,107,42107,Heroin,78,827,86793
799,2011,PA,SCHUYLKILL,42,107,42107,Tramadol,5,827,86793
800,2011,PA,LANCASTER,42,71,42071,Buprenorphine,18,1866,86793
801,2011,PA,LANCASTER,42,71,42071,Morphine,6,1866,86793
802,2011,PA,LANCASTER,42,71,42071,Tramadol,1,1866,86793
803,2011,PA,LAWRENCE,42,73,42073,Heroin,8,377,86793
804,2011,PA,LAWRENCE,42,73,42073,Oxycodone,71,377,86793
805,2011,PA,LAWRENCE,42,73,42073,Propoxyphene,1,377,86793
806,2011,PA,LEHIGH,42,77,42077,Hydromorphone,1,2577,86793
807,2011,PA,LUZERNE,42,79,42079,Heroin,369,1712,86793
808,2011,PA,LUZERNE,42,79,42079,Propoxyphene,1,1712,86793
809,2011,PA,MCKEAN,42,83,42083,Methadone,1,184,86793
810,2011,PA,MONROE,42,89,42089,Heroin,79,977,86793
811,2011,PA,MONROE,42,89,42089,Methadone,7,977,86793
812,2011,PA,MONTGOMERY,42,91,42091,Oxycodone,32,625,86793
813,2011,PA,NORTHAMPTON,42,95,42095,Heroin,234,1862,86793
814,2011,PA,NORTHUMBERLAND,42,97,42097,Tramadol,1,167,86793
815,2011,PA,PERRY,42,99,42099,Hydrocodone,14,306,86793
816,2011,PA,PERRY,42,99,42099,Tramadol,1,306,86793
817,2011,PA,PHILADELPHIA,42,101,42101,Meperidine,2,26969,86793
818,2011,PA,PIKE,42,103,42103,Morphine,4,185,86793
819,2011,PA,POTTER,42,105,42105,Hydromorphone,1,170,86793
820,2011,PA,LACKAWANNA,42,69,42069,Oxycodone,32,1006,86793
821,2011,PA,LANCASTER,42,71,42071,Hydromorphone,2,1866,86793
822,2011,PA,LAWRENCE,42,73,42073,Buprenorphine,9,377,86793
823,2011,PA,LAWRENCE,42,73,42073,Dextropropoxyphene,1,377,86793
824,2011,PA,LAWRENCE,42,73,42073,Morphine,2,377,86793
825,2011,PA,LEBANON,42,75,42075,Heroin,40,863,86793
826,2011,PA,LEBANON,42,75,42075,Methadone,2,863,86793
827,2011,PA,LEHIGH,42,77,42077,Buprenorphine,14,2577,86793
828,2011,PA,LEHIGH,42,77,42077,Codeine,6,2577,86793
829,2011,PA,LEHIGH,42,77,42077,Morphine,3,2577,86793
830,2011,PA,LUZERNE,42,79,42079,Methadone,4,1712,86793
831,2011,PA,MCKEAN,42,83,42083,Fentanyl,1,184,86793
832,2011,PA,MCKEAN,42,83,42083,Heroin,3,184,86793
833,2011,PA,MERCER,42,85,42085,Hydrocodone,14,409,86793
834,2011,PA,MIFFLIN,42,87,42087,Heroin,5,163,86793
835,2011,PA,MIFFLIN,42,87,42087,Methadone,1,163,86793
836,2011,PA,NORTHAMPTON,42,95,42095,Methadone,7,1862,86793
837,2011,PA,NORTHUMBERLAND,42,97,42097,Hydrocodone,6,167,86793
838,2011,PA,INDIANA,42,63,42063,Buprenorphine,10,740,86793
839,2011,PA,INDIANA,42,63,42063,Propoxyphene,1,740,86793
840,2011,PA,JUNIATA,42,67,42067,Heroin,2,28,86793
841,2011,PA,LACKAWANNA,42,69,42069,Hydrocodone,21,1006,86793
842,2011,PA,LACKAWANNA,42,69,42069,Tramadol,1,1006,86793
843,2011,PA,LANCASTER,42,71,42071,Hydrocodone,18,1866,86793
844,2011,PA,LANCASTER,42,71,42071,Oxycodone,52,1866,86793
845,2011,PA,LEHIGH,42,77,42077,Oxycodone,31,2577,86793
846,2011,PA,LYCOMING,42,81,42081,Oxycodone,12,622,86793
847,2011,PA,LYCOMING,42,81,42081,Oxymorphone,3,622,86793
848,2011,PA,MCKEAN,42,83,42083,Buprenorphine,5,184,86793
849,2011,PA,MCKEAN,42,83,42083,Morphine,4,184,86793
850,2011,PA,MERCER,42,85,42085,Buprenorphine,2,409,86793
851,2011,PA,MONROE,42,89,42089,Fentanyl,2,977,86793
852,2011,PA,MONROE,42,89,42089,Hydromorphone,1,977,86793
853,2011,PA,MONTGOMERY,42,91,42091,Fentanyl,1,625,86793
854,2011,PA,MONTGOMERY,42,91,42091,Methadone,2,625,86793
855,2011,PA,NORTHAMPTON,42,95,42095,Morphine,5,1862,86793
856,2011,PA,NORTHAMPTON,42,95,42095,Tramadol,1,1862,86793
857,2011,PA,NORTHUMBERLAND,42,97,42097,Heroin,25,167,86793
858,2011,PA,BRADFORD,42,15,42015,Fentanyl,3,170,86793
859,2011,PA,BRADFORD,42,15,42015,Morphine,3,170,86793
860,2011,PA,BUCKS,42,17,42017,Codeine,16,6735,86793
861,2011,PA,BUCKS,42,17,42017,Hydrocodone,59,6735,86793
862,2011,PA,BUCKS,42,17,42017,Tramadol,19,6735,86793
863,2011,PA,CAMBRIA,42,21,42021,Fentanyl,1,655,86793
864,2011,PA,CHESTER,42,29,42029,Hydrocodone,24,2189,86793
865,2011,PA,CHESTER,42,29,42029,Methadone,2,2189,86793
866,2011,PA,CLINTON,42,35,42035,Oxycodone,4,111,86793
867,2011,PA,CRAWFORD,42,39,42039,Buprenorphine,4,381,86793
868,2011,PA,CRAWFORD,42,39,42039,Morphine,12,381,86793
869,2011,PA,CRAWFORD,42,39,42039,Tramadol,2,381,86793
870,2011,PA,DAUPHIN,42,43,42043,Buprenorphine,14,2514,86793
871,2011,PA,DAUPHIN,42,43,42043,Morphine,10,2514,86793
872,2011,PA,ERIE,42,49,42049,Methadone,2,1620,86793
873,2011,PA,FAYETTE,42,51,42051,Heroin,115,1007,86793
874,2011,PA,FAYETTE,42,51,42051,Methadone,5,1007,86793
875,2011,PA,FOREST,42,53,42053,Heroin,5,31,86793
876,2011,PA,FOREST,42,53,42053,Propoxyphene,1,31,86793
877,2011,PA,FRANKLIN,42,55,42055,Heroin,26,706,86793
878,2011,PA,GREENE,42,59,42059,Oxycodone,6,140,86793
879,2011,PA,NORTHAMPTON,42,95,42095,Hydrocodone,14,1862,86793
880,2011,PA,NORTHAMPTON,42,95,42095,Oxycodone,32,1862,86793
881,2011,PA,NORTHUMBERLAND,42,97,42097,Methadone,1,167,86793
882,2011,PA,PHILADELPHIA,42,101,42101,Fentanyl,7,26969,86793
883,2011,PA,PHILADELPHIA,42,101,42101,Oxymorphone,11,26969,86793
884,2011,PA,PIKE,42,103,42103,Methadone,1,185,86793
885,2011,PA,POTTER,42,105,42105,Methadone,1,170,86793
